language_code,language,lemma,pos,rows_for_this_lemma_pos_in_extract,raw_frequency,frequency_per_million,sentence_count,sentence_dispersion,source_count,source_dispersion,arf_reduced_frequency,arf_per_million,frequency_band,sample_size_requested,sample_size_available,sample_size_taken,has_full_requested_sample,min_arf_per_million,sampling_method,random_seed,sentence_id,sentence_uid,sentence,selected_for_check
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,557053,en_94409b657832,Orpha Wamaitha was recognised as the lady winner with 32 stableford points.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,560738,en_ad352205357f,"Our instincts were on point: we skied all day on (albeit still semi-limited at that point of the year) pristine surfaces, zipped up the hill on comfortable and well-working lifts and had ourselves a day worth remembering.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,560918,en_f43fe97d57ce,"“Our main point here is to save lives,” Twiggs County Sheriff Darren Mitchum said.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,571409,en_161a9a67cb62,"People were invited to donate children's gifts, with collection points set up at each of Spellman Care's four homes – Springbank, in Silsden; Steeton Court; Craven Nursing Home, Skipton; and Ghyll Royd, Guiseley.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,572512,en_5cab69d2bbf1,"Perhaps underscoring its security, President George W. Bush even made an unannounced visit there on September 3, 2007, his third visit to Iraq at that point.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,582459,en_802f3ff4b2af,"Preece pleaded guilty and was given three penalty points putting his licence in jeopardy, the court heard.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,597230,en_d74243b9d7e7,"Remarkably, the Super Eagles are in a disappointing fourth place with only seven points in the group.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,618512,en_abca99c6a058,Shaler also lost to South Fayette by eight and dropped a one-point decision to Hampton.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,639329,en_b9213f6487e9,"“Sixty-nine points is still a lot, especially when you look at how the season has gone so far, and McLaren have been incredibly dominant.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,700396,en_6b9365ef2ad9,"The Blues are already in a position where they cannot afford to drop too many more points and, while one eye must be on Wednesday's tie with Monaco, Guardiola will go strong for the visit of the Clarets.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,747460,en_4db754c06d82,"The hosts pushed right to the end, but the Saints held out to win by three points, Leinster having turned down two penalties that would have levelled the game in the last five minutes.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,768198,en_4cc4e20df8e9,"The Motley Fool reported that Oracle’s stock performance reflects growing investor belief in its ability to catch up in the cloud race, with this latest deal serving as a proof point of its evolving capabilities.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,770310,en_444682ca50bc,"Then, at some point, the requirement changed, probably based on some nonsense around fiscal years or something similar.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,773776,en_7b4c9957d474,"The nine-point lead was Oregon's largest of the first half, and the Ducks took a 40-34 lead into halftime.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,803166,en_5bc609218a8f,There’s no point in coming over if they’re not going to play.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,817641,en_6ccf82b2cd00,"These singular events changed everything (Turning Points, if you will) because the raw, emotional images spoke to people.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,835418,en_9c500c553ec6,"The tweak to Jordan James' role, the attacking ambition, a desire to go for the jugular and suddenly City are sitting third, just two points off second and on the second-longest unbeaten run in the division.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,896688,en_295ee72433e3,"To put that in context, Crystal Palace were relegated at the end of the inaugural Premier League season with 49 points.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,904357,en_a1546ca0ffbe,"Tunisia still lead the group on 22 points, with Namibia second on 12.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,58504,en_bd28d8f962be,A network of powerful Iran-backed militias in Iraq has also remained mostly quiet.,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,68156,en_765fa80060ce,"A POWERFUL and unexpected storm tore through the Lima New Housing Scheme early Monday morning, leaving a trail of devastation and displacing more than 30 residents.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,77013,en_a0a74d995072,"As enquiries into Epstein's massive network of influence continue, his digital trail remains a grim roadmap of wealth, corruption, and moral failure, entangling the rich and powerful long after his death.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,92734,en_a3a508f9755d,"At least 67 people were killed by Hurricane Melissa, including 28 in Jamaica, and entire communities were devastated by the most powerful storm to ever hit the island.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,122488,en_a0c3171b680d,"Buckwheat contains powerful antioxidants like rutin and quercetin, which help reduce inflammation, improve heart health, and protect against cellular damage caused by free radicals,"" she said.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,129533,en_22c8d383f350,"But if you want something compact and powerful and don’t mind paying through the nose to get it, just know that the Tempo performs well enough to earn its price tag.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,140278,en_ad06f9cbdf70,"But this time, it’s not so much the consumers resisting warnings as the enormously powerful drinks industry.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,153614,en_0c5c7fe9744e,"Charleston Academy deputy head Helen Hunter, who also sings with the choir, added: “We are creating a sense of belonging in school, and that really is where these relationships are so powerful.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,171683,en_750e8e396178,"CSS functions are getting more and more powerful, with many that support color manipulation of one type or another.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,190858,en_9a49020beb69,Dracula Vs Nosferatu: Who Is More Powerful?,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,193276,en_a150bedefae8,"Due to their complexity and their central role as the most powerful component of a desktop PC, graphics cards are among the most expensive components today, which is why the highest costs are also to be expected here.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,213853,en_50a953aba517,Ex-Cockney Rejects guitarist Mick Geggus and bassist Vinny Riordan are joined by powerful vocalist Marc Salman and drummer Kevin Poree.,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,215247,en_c19e9d89e16a,Extreme forms of populism that are oriented towards fascism are now at the helm of the most powerful country in the world.,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,235584,en_11f0bebb9954,"For Redfern, the impact of Tigers PLAY is simple, but powerful.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,298065,en_f27e00d54ec7,"“His accomplishments have left a lasting impact on Marine Corps readiness across the Pacific and stand as a powerful example of what it means to lead from the front,” said Brooks.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,304241,en_8c64ff6d35ec,"""Hormones and DNA are two powerful factors that can push a gene into being switch-like,"" Aqil says.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,371905,en_eb655faeb777,"In practice, however, control over the internet has functioned as the regime’s most powerful nonlethal weapon against mass mobilization.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,376708,en_c1ab2bc4bb33,"In supporting this fundraiser, Mike’s Pharmacy reflects on the enduring principles of its founder and the powerful role that sports play in shaping young lives.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,421497,en_c4eb0f2892f4,"“It should be clear to every American that Jeffrey Epstein was friends with some of the most powerful and wealthiest men in the world,” said Sara Guerrero, a spokesperson for the committee.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,456526,en_f31f601a7c62,Kannada superstar Shiva Rajkumar plays a pivotal and powerful role in the film.,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,484420,en_45ed836fbd30,Many in Mr Trump’s political base believed his administration would implicate other wealthy and powerful people in Epstein’s alleged sex trafficking of under-age girls.,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,500038,en_f24240dd6398,“Modern Warrior Live” show that came to the Robins Theatre on Tuesday was an engaging stage performance and a powerful salute to American soldiers.,True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,519533,en_adf308bfe0ea,"Nevertheless, this flashback proves how strong Yuji was after his battle against Sukuna, becoming a figure imposing enough to scare off powerful curse users and help maintain the balance of the world.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,546218,en_4611590e83e0,"One of the most popular subclasses for the sheer amount of roleplay opportunities and unique character designs, warlocks gain their power through a pact made with powerful beings.",True
en,English,powerful,ADJ,50,2111,90.784,2094,0.002094,2088,0.002429,1233.628,53.053,medium,50,2094,50,True,50,streamed_reservoir_sampling,20260603,587973,en_9f323a9899a1,"“Providing corporations with the intelligence and insight they need in disputes today requires a rare combination of on-the-ground resources, geopolitical awareness, industry knowledge and powerful analytical capabilities.” said Taylor.",True
